pid	trait.myos	fdr.myos	trait.other	fdr.other	pairwise_fdr
1:158717434	JDM (M)	0.871129930605644	PBC	0.997673071484813	0.999700128560772
1:158717434	JDM (M)	0.871129930605644	JIA	0.990767652929177	0.99881022679231
1:158717434	JDM (M)	0.871129930605644	CR(E)ST	0.972552258277322	0.99646280761948
1:158717434	JDM (M)	0.871129930605644	MG	0.876326479511693	0.984062184832428
1:158717434	JDM (M)	0.871129930605644	Felty	0.86998636312145	0.983245133593249
1:158717434	JDM (M)	0.871129930605644	SjS	0.905370854827	0.987805135494827
1:158717434	JDM (M)	0.871129930605644	SSc	0.736992	0.966106140788729
1:158717434	JDM (M)	0.871129930605644	GPA	0.917490746999195	0.98936702684011
1:158717434	JDM (M)	0.871129930605644	MPO+ AAV	0.889932882383704	0.985815642914751
1:158717434	JDM (M)	0.871129930605644	PR3+ AAV	0.880745422773986	0.984631654357289
1:158717434	JDM (M)	0.871129930605644	HyperThy	0.888952154072891	0.98568925638928
1:158717434	JDM (M)	0.871129930605644	HypoThy	0.827147232414435	0.977724451846242
1:158717434	JDM (M)	0.871129930605644	PR	0.951073432766385	0.993694829885376
1:158717434	JDM (M)	0.871129930605644	BioMedRhe	0.726881464300793	0.964803195351558
1:158717434	IIM (M)	0.835499015598861	ITP	0.908394788601424	0.98493085254866
1:158717434	IIM (M)	0.835499015598861	IgG+ NMO	0.824644067796608	0.971153776531963
1:158717434	IIM (M)	0.835499015598861	PBC	0.997673071484813	0.999617217968621
1:158717434	IIM (M)	0.835499015598861	JIA	0.990767652929177	0.998481269818517
1:158717434	IIM (M)	0.835499015598861	CR(E)ST	0.972552258277322	0.995484819467031
1:158717434	IIM (M)	0.835499015598861	MG	0.876326479511693	0.979655584135319
1:158717434	IIM (M)	0.835499015598861	Felty	0.86998636312145	0.978612628747906
1:158717434	IIM (M)	0.835499015598861	SjS	0.905370854827	0.984433412466003
1:158717434	IIM (M)	0.835499015598861	SSc	0.736992	0.956734925094625
1:158717434	IIM (M)	0.835499015598861	GPA	0.917490746999195	0.986427146659165
1:158717434	IIM (M)	0.835499015598861	MPO+ AAV	0.889932882383704	0.981893850801923
1:158717434	IIM (M)	0.835499015598861	PR3+ AAV	0.880745422773986	0.980382504651979
1:158717434	IIM (M)	0.835499015598861	HyperThy	0.888952154072891	0.981732520029365
1:158717434	IIM (M)	0.835499015598861	HypoThy	0.827147232414435	0.971565549575713
1:158717434	IIM (M)	0.835499015598861	PR	0.951073432766385	0.991951531526702
1:158717434	IIM (M)	0.835499015598861	BioMedRhe	0.726881464300793	0.955071732019283
1:158717434	PM (M)	0.984832304575562	ITP	0.908394788601424	0.998610560054215
1:158717434	PM (M)	0.984832304575562	IgG+ NMO	0.824644067796608	0.997340254629471
1:158717434	PM (M)	0.984832304575562	PBC	0.997673071484813	0.999964705857007
1:158717434	PM (M)	0.984832304575562	JIA	0.990767652929177	0.999859966571577
1:158717434	PM (M)	0.984832304575562	CR(E)ST	0.972552258277322	0.999583681013462
1:158717434	PM (M)	0.984832304575562	MG	0.876326479511693	0.998124157709165
1:158717434	PM (M)	0.984832304575562	Felty	0.86998636312145	0.998027992754803
1:158717434	PM (M)	0.984832304575562	SjS	0.905370854827	0.998564693947741
1:158717434	PM (M)	0.984832304575562	SSc	0.736992	0.996010774761809
1:158717434	PM (M)	0.984832304575562	GPA	0.917490746999195	0.998748524780786
1:158717434	PM (M)	0.984832304575562	MPO+ AAV	0.889932882383704	0.99833053548375
1:158717434	PM (M)	0.984832304575562	PR3+ AAV	0.880745422773986	0.998191182894666
1:158717434	PM (M)	0.984832304575562	HyperThy	0.888952154072891	0.998315660095438
1:158717434	PM (M)	0.984832304575562	HypoThy	0.827147232414435	0.997378221867991
1:158717434	PM (M)	0.984832304575562	PR	0.951073432766385	0.999257896730037
1:158717434	PM (M)	0.984832304575562	BioMedRhe	0.726881464300793	0.995857421235746
1:158724418	DM (M)	0.922238974336316	ITP	0.908394788601424	0.992876684805508
1:158724418	DM (M)	0.922238974336316	IgG+ NMO	0.824644067796608	0.986364142855653
1:158724418	DM (M)	0.922238974336316	PBC	0.978772650810164	0.998349339554877
1:158724418	DM (M)	0.922238974336316	JIA	0.936070661121737	0.995028789038825
1:158724418	DM (M)	0.922238974336316	CR(E)ST	0.99194797134726	0.999373865993289
1:158724418	DM (M)	0.922238974336316	MG	0.876326479511693	0.990383020199391
1:158724418	DM (M)	0.922238974336316	Felty	0.86998636312145	0.989890006246058
1:158724418	DM (M)	0.922238974336316	SjS	0.931090498844646	0.994641526512187
1:158724418	DM (M)	0.922238974336316	SSc	0.958982278481013	0.996810419904296
1:158724418	DM (M)	0.922238974336316	GPA	0.904228244324047	0.992552690049026
1:158724418	DM (M)	0.922238974336316	MPO+ AAV	0.950407630887826	0.996143646512745
1:158724418	DM (M)	0.922238974336316	PR3+ AAV	0.880745422773986	0.990726641759816
1:158724418	DM (M)	0.922238974336316	HyperThy	0.868557438905509	0.989778891633431
1:158724418	DM (M)	0.922238974336316	HypoThy	0.827147232414435	0.98655879150374
1:158724418	DM (M)	0.922238974336316	PR	0.951073432766385	0.996195419949711
1:158724418	DM (M)	0.922238974336316	BioMedRhe	0.70343786847128	0.976939024479318
1:158724418	JDM (M)	0.871129930605644	ITP	0.908394788601424	0.988194830050181
1:158724418	JDM (M)	0.871129930605644	IgG+ NMO	0.824644067796608	0.977401868848237
1:158724418	JDM (M)	0.871129930605644	PBC	0.978772650810164	0.997264430036848
1:158724418	JDM (M)	0.871129930605644	JIA	0.936070661121737	0.991761421662423
1:158724418	JDM (M)	0.871129930605644	CR(E)ST	0.99194797134726	0.998962334508756
1:158724418	JDM (M)	0.871129930605644	MG	0.876326479511693	0.984062184832428
1:158724418	JDM (M)	0.871129930605644	Felty	0.86998636312145	0.983245133593249
1:158724418	JDM (M)	0.871129930605644	SjS	0.931090498844646	0.991119627804179
1:158724418	JDM (M)	0.871129930605644	SSc	0.958982278481013	0.99471404338145
1:158724418	JDM (M)	0.871129930605644	GPA	0.904228244324047	0.987657887200021
1:158724418	JDM (M)	0.871129930605644	MPO+ AAV	0.950407630887826	0.993609027951084
1:158724418	JDM (M)	0.871129930605644	PR3+ AAV	0.880745422773986	0.984631654357289
1:158724418	JDM (M)	0.871129930605644	HyperThy	0.868557438905509	0.983060988030381
1:158724418	JDM (M)	0.871129930605644	HypoThy	0.827147232414435	0.977724451846242
1:158724418	JDM (M)	0.871129930605644	PR	0.951073432766385	0.993694829885376
1:158724418	JDM (M)	0.871129930605644	BioMedRhe	0.70343786847128	0.961782017530156
1:158724418	IIM (M)	0.791327310087331	ITP	0.908394788601424	0.98088449412744
1:158724418	IIM (M)	0.791327310087331	IgG+ NMO	0.824644067796608	0.963408005934974
1:158724418	IIM (M)	0.791327310087331	PBC	0.978772650810164	0.995570431944841
1:158724418	IIM (M)	0.791327310087331	JIA	0.936070661121737	0.986659692891934
1:158724418	IIM (M)	0.791327310087331	CR(E)ST	0.99194797134726	0.998319761521779
1:158724418	IIM (M)	0.791327310087331	MG	0.876326479511693	0.974192713808735
1:158724418	IIM (M)	0.791327310087331	Felty	0.86998636312145	0.972869704667224
1:158724418	IIM (M)	0.791327310087331	SjS	0.931090498844646	0.985620469033372
1:158724418	IIM (M)	0.791327310087331	SSc	0.958982278481013	0.991440721716544
1:158724418	IIM (M)	0.791327310087331	GPA	0.904228244324047	0.98001505012544
1:158724418	IIM (M)	0.791327310087331	MPO+ AAV	0.950407630887826	0.989651426938221
1:158724418	IIM (M)	0.791327310087331	PR3+ AAV	0.880745422773986	0.975114826585849
1:158724418	IIM (M)	0.791327310087331	HyperThy	0.868557438905509	0.972571527207402
1:158724418	IIM (M)	0.791327310087331	HypoThy	0.827147232414435	0.963930348029071
1:158724418	IIM (M)	0.791327310087331	PR	0.951073432766385	0.989790361607169
1:158724418	IIM (M)	0.791327310087331	BioMedRhe	0.70343786847128	0.938115582287667
1:158724418	PM (M)	0.984832304575562	ITP	0.908394788601424	0.998610560054215
1:158724418	PM (M)	0.984832304575562	IgG+ NMO	0.824644067796608	0.997340254629471
1:158724418	PM (M)	0.984832304575562	PBC	0.978772650810164	0.99967803003282
1:158724418	PM (M)	0.984832304575562	JIA	0.936070661121737	0.999030339259209
1:158724418	PM (M)	0.984832304575562	CR(E)ST	0.99194797134726	0.999877869281846
1:158724418	PM (M)	0.984832304575562	MG	0.876326479511693	0.998124157709165
1:158724418	PM (M)	0.984832304575562	Felty	0.86998636312145	0.998027992754803
1:158724418	PM (M)	0.984832304575562	SjS	0.931090498844646	0.998954801674626
1:158724418	PM (M)	0.984832304575562	SSc	0.958982278481013	0.999377855692996
1:158724418	PM (M)	0.984832304575562	GPA	0.904228244324047	0.998547363179643
1:158724418	PM (M)	0.984832304575562	MPO+ AAV	0.950407630887826	0.99924779804993
1:158724418	PM (M)	0.984832304575562	PR3+ AAV	0.880745422773986	0.998191182894666
1:158724418	PM (M)	0.984832304575562	HyperThy	0.868557438905509	0.998006319267511
1:158724418	PM (M)	0.984832304575562	HypoThy	0.827147232414435	0.997378221867991
1:158724418	PM (M)	0.984832304575562	PR	0.951073432766385	0.999257896730037
1:158724418	PM (M)	0.984832304575562	BioMedRhe	0.70343786847128	0.99550183591455
1:160865793	DM (M)	0.922238974336316	ITP	0.931926048309735	0.994706499695585
1:160865793	DM (M)	0.922238974336316	IgG+ NMO	0.823474137931031	0.986273167909351
1:160865793	DM (M)	0.922238974336316	PBC	0.837692171877284	0.987378776811933
1:160865793	DM (M)	0.922238974336316	JIA	0.995445803893647	0.999645861039696
1:160865793	DM (M)	0.922238974336316	CR(E)ST	0.972552258277322	0.997865635451493
1:160865793	DM (M)	0.922238974336316	MG	0.453717449061176	0.957520508536823
1:160865793	DM (M)	0.922238974336316	Felty	0.950490036775993	0.99615005447913
1:160865793	DM (M)	0.922238974336316	SjS	0.340400869771077	0.948708895106525
1:160865793	DM (M)	0.922238974336316	SSc	0.440867368421054	0.956521273086386
1:160865793	DM (M)	0.922238974336316	GPA	0.881614990063226	0.990794260204111
1:160865793	DM (M)	0.922238974336316	MPO+ AAV	0.960953319678987	0.996963690089476
1:160865793	DM (M)	0.922238974336316	PR3+ AAV	0.916496607607587	0.993506690561169
1:160865793	DM (M)	0.922238974336316	HyperThy	0.971155766970648	0.997757042855155
1:160865793	DM (M)	0.922238974336316	HypoThy	0.689910276889126	0.975887105083131
1:160865793	DM (M)	0.922238974336316	PR	0.951073432766385	0.996195419949711
1:160865793	DM (M)	0.922238974336316	BioMedRhe	0.784514356238769	0.983243615325327
1:160865793	DM (R)	0.819785248108025	ITP	0.931926048309735	0.987732069685833
1:160865793	DM (R)	0.819785248108025	IgG+ NMO	0.823474137931031	0.968187435564724
1:160865793	DM (R)	0.819785248108025	PBC	0.837692171877284	0.970749735024739
1:160865793	DM (R)	0.819785248108025	JIA	0.995445803893647	0.999179266678626
1:160865793	DM (R)	0.819785248108025	CR(E)ST	0.972552258277322	0.995053512035452
1:160865793	DM (R)	0.819785248108025	MG	0.453717449061176	0.901551825619645
1:160865793	DM (R)	0.819785248108025	Felty	0.950490036775993	0.991077574261405
1:160865793	DM (R)	0.819785248108025	SjS	0.340400869771077	0.881130506397632
1:160865793	DM (R)	0.819785248108025	SSc	0.440867368421054	0.899236051525293
1:160865793	DM (R)	0.819785248108025	GPA	0.881614990063226	0.978665274806515
1:160865793	DM (R)	0.819785248108025	MPO+ AAV	0.960953319678987	0.992963212193743
1:160865793	DM (R)	0.819785248108025	PR3+ AAV	0.916496607607587	0.984951456857863
1:160865793	DM (R)	0.819785248108025	HyperThy	0.971155766970648	0.994801843701101
1:160865793	DM (R)	0.819785248108025	HypoThy	0.689910276889126	0.944117257485323
1:160865793	DM (R)	0.819785248108025	PR	0.951073432766385	0.991182710825068
1:160865793	DM (R)	0.819785248108025	BioMedRhe	0.784514356238769	0.961166308173287
1:160865793	JDM (M)	0.992318788887438	ITP	0.931926048309735	0.999477109605801
1:160865793	JDM (M)	0.992318788887438	IgG+ NMO	0.823474137931031	0.998644067586621
1:160865793	JDM (M)	0.992318788887438	PBC	0.837692171877284	0.998753279306968
1:160865793	JDM (M)	0.992318788887438	JIA	0.995445803893647	0.999965018258259
1:160865793	JDM (M)	0.992318788887438	CR(E)ST	0.972552258277322	0.999789168101265
1:160865793	JDM (M)	0.992318788887438	MG	0.453717449061176	0.99580388839913
1:160865793	JDM (M)	0.992318788887438	Felty	0.950490036775993	0.999619703520301
1:160865793	JDM (M)	0.992318788887438	SjS	0.340400869771077	0.994933479831049
1:160865793	JDM (M)	0.992318788887438	SSc	0.440867368421054	0.99570518421692
1:160865793	JDM (M)	0.992318788887438	GPA	0.881614990063226	0.999090659746113
1:160865793	JDM (M)	0.992318788887438	MPO+ AAV	0.960953319678987	0.99970007420521
1:160865793	JDM (M)	0.992318788887438	PR3+ AAV	0.916496607607587	0.999358592814419
1:160865793	JDM (M)	0.992318788887438	HyperThy	0.971155766970648	0.999778441356722
1:160865793	JDM (M)	0.992318788887438	HypoThy	0.689910276889126	0.99761813537295
1:160865793	JDM (M)	0.992318788887438	PR	0.951073432766385	0.999624184708066
1:160865793	JDM (M)	0.992318788887438	BioMedRhe	0.784514356238769	0.998344809278544
1:160865793	JDM (R)	0.937912716883687	ITP	0.931926048309735	0.99577347328856
1:160865793	JDM (R)	0.937912716883687	IgG+ NMO	0.823474137931031	0.989039988824373
1:160865793	JDM (R)	0.937912716883687	PBC	0.837692171877284	0.989922747923351
1:160865793	JDM (R)	0.937912716883687	JIA	0.995445803893647	0.999717242336978
1:160865793	JDM (R)	0.937912716883687	CR(E)ST	0.972552258277322	0.998295844288761
1:160865793	JDM (R)	0.937912716883687	MG	0.453717449061176	0.966082800598359
1:160865793	JDM (R)	0.937912716883687	Felty	0.950490036775993	0.996926060896233
1:160865793	JDM (R)	0.937912716883687	SjS	0.340400869771077	0.959047282058203
1:160865793	JDM (R)	0.937912716883687	SSc	0.440867368421054	0.965284974003589
1:160865793	JDM (R)	0.937912716883687	GPA	0.881614990063226	0.992649796371328
1:160865793	JDM (R)	0.937912716883687	MPO+ AAV	0.960953319678987	0.997575697704157
1:160865793	JDM (R)	0.937912716883687	PR3+ AAV	0.916496607607587	0.99481550123536
1:160865793	JDM (R)	0.937912716883687	HyperThy	0.971155766970648	0.998209139937634
1:160865793	JDM (R)	0.937912716883687	HypoThy	0.689910276889126	0.980747371569756
1:160865793	JDM (R)	0.937912716883687	PR	0.951073432766385	0.996962282368257
1:160865793	JDM (R)	0.937912716883687	BioMedRhe	0.784514356238769	0.986621081828295
1:160865793	Anti-Jo1+ (R)	0.979736112039685	ITP	0.931926048309735	0.998620557069933
1:160865793	Anti-Jo1+ (R)	0.979736112039685	IgG+ NMO	0.823474137931031	0.996422899708936
1:160865793	Anti-Jo1+ (R)	0.979736112039685	PBC	0.837692171877284	0.996711012355839
1:160865793	Anti-Jo1+ (R)	0.979736112039685	JIA	0.995445803893647	0.999907714280351
1:160865793	Anti-Jo1+ (R)	0.979736112039685	CR(E)ST	0.972552258277322	0.999443802036968
1:160865793	Anti-Jo1+ (R)	0.979736112039685	MG	0.453717449061176	0.9889301915931
1:160865793	Anti-Jo1+ (R)	0.979736112039685	Felty	0.950490036775993	0.998996735652309
1:160865793	Anti-Jo1+ (R)	0.979736112039685	SjS	0.340400869771077	0.98663395712632
1:160865793	Anti-Jo1+ (R)	0.979736112039685	SSc	0.440867368421054	0.988669798998728
1:160865793	Anti-Jo1+ (R)	0.979736112039685	GPA	0.881614990063226	0.99760105942246
1:160865793	Anti-Jo1+ (R)	0.979736112039685	MPO+ AAV	0.960953319678987	0.999208762444753
1:160865793	Anti-Jo1+ (R)	0.979736112039685	PR3+ AAV	0.916496607607587	0.998307896612254
1:160865793	Anti-Jo1+ (R)	0.979736112039685	HyperThy	0.971155766970648	0.999415503693592
1:160865793	Anti-Jo1+ (R)	0.979736112039685	HypoThy	0.689910276889126	0.993716376593236
1:160865793	Anti-Jo1+ (R)	0.979736112039685	PR	0.951073432766385	0.999008557523295
1:160865793	Anti-Jo1+ (R)	0.979736112039685	BioMedRhe	0.784514356238769	0.995633423057766
1:160865793	IIM (M)	0.871335254943877	ITP	0.931926048309735	0.991241282360809
1:160865793	IIM (M)	0.871335254943877	IgG+ NMO	0.823474137931031	0.977287344961084
1:160865793	IIM (M)	0.871335254943877	PBC	0.837692171877284	0.979116704673978
1:160865793	IIM (M)	0.871335254943877	JIA	0.995445803893647	0.99941403551904
1:160865793	IIM (M)	0.871335254943877	CR(E)ST	0.972552258277322	0.996468443308885
1:160865793	IIM (M)	0.871335254943877	MG	0.453717449061176	0.929712694854848
1:160865793	IIM (M)	0.871335254943877	Felty	0.950490036775993	0.993629813204045
1:160865793	IIM (M)	0.871335254943877	SjS	0.340400869771077	0.915132846069855
1:160865793	IIM (M)	0.871335254943877	SSc	0.440867368421054	0.928059342505336
1:160865793	IIM (M)	0.871335254943877	GPA	0.881614990063226	0.984768022878018
1:160865793	IIM (M)	0.871335254943877	MPO+ AAV	0.960953319678987	0.994976068831209
1:160865793	IIM (M)	0.871335254943877	PR3+ AAV	0.916496607607587	0.989256057306509
1:160865793	IIM (M)	0.871335254943877	HyperThy	0.971155766970648	0.996288764110939
1:160865793	IIM (M)	0.871335254943877	HypoThy	0.689910276889126	0.960102384831415
1:160865793	IIM (M)	0.871335254943877	PR	0.951073432766385	0.993704875700416
1:160865793	IIM (M)	0.871335254943877	BioMedRhe	0.784514356238769	0.972274594582207
1:160865793	IIM (R)	0.769478161611601	ITP	0.931926048309735	0.984307467509997
1:160865793	IIM (R)	0.769478161611601	IgG+ NMO	0.823474137931031	0.959306933752764
1:160865793	IIM (R)	0.769478161611601	PBC	0.837692171877284	0.962584501076323
1:160865793	IIM (R)	0.769478161611601	JIA	0.995445803893647	0.998950158341182
1:160865793	IIM (R)	0.769478161611601	CR(E)ST	0.972552258277322	0.993672696118478
1:160865793	IIM (R)	0.769478161611601	MG	0.453717449061176	0.874069942078078
1:160865793	IIM (R)	0.769478161611601	Felty	0.950490036775993	0.98858687225906
1:160865793	IIM (R)	0.769478161611601	SjS	0.340400869771077	0.84794799590024
1:160865793	IIM (R)	0.769478161611601	SSc	0.440867368421054	0.871107717865478
1:160865793	IIM (R)	0.769478161611601	GPA	0.881614990063226	0.972709669871746
1:160865793	IIM (R)	0.769478161611601	MPO+ AAV	0.960953319678987	0.990998887469436
1:160865793	IIM (R)	0.769478161611601	PR3+ AAV	0.916496607607587	0.980750644474033
1:160865793	IIM (R)	0.769478161611601	HyperThy	0.971155766970648	0.99335077437517
1:160865793	IIM (R)	0.769478161611601	HypoThy	0.689910276889126	0.928517546963132
1:160865793	IIM (R)	0.769478161611601	PR	0.951073432766385	0.988721357775274
1:160865793	IIM (R)	0.769478161611601	BioMedRhe	0.784514356238769	0.950325853253853
1:160865793	PM (M)	0.984832304575562	ITP	0.931926048309735	0.998967475034424
1:160865793	PM (M)	0.984832304575562	IgG+ NMO	0.823474137931031	0.997322509489602
1:160865793	PM (M)	0.984832304575562	PBC	0.837692171877284	0.997538164298033
1:160865793	PM (M)	0.984832304575562	JIA	0.995445803893647	0.999930923340556
1:160865793	PM (M)	0.984832304575562	CR(E)ST	0.972552258277322	0.999583681013462
1:160865793	PM (M)	0.984832304575562	MG	0.453717449061176	0.991714152651675
1:160865793	PM (M)	0.984832304575562	Felty	0.950490036775993	0.999249047957343
1:160865793	PM (M)	0.984832304575562	SjS	0.340400869771077	0.989995401290463
1:160865793	PM (M)	0.984832304575562	SSc	0.440867368421054	0.991519246542346
1:160865793	PM (M)	0.984832304575562	GPA	0.881614990063226	0.99820437222646
1:160865793	PM (M)	0.984832304575562	MPO+ AAV	0.960953319678987	0.999407751845555
1:160865793	PM (M)	0.984832304575562	PR3+ AAV	0.916496607607587	0.998733445977285
1:160865793	PM (M)	0.984832304575562	HyperThy	0.971155766970648	0.999562499458659
1:160865793	PM (M)	0.984832304575562	HypoThy	0.689910276889126	0.995296653525606
1:160865793	PM (M)	0.984832304575562	PR	0.951073432766385	0.999257896730037
1:160865793	PM (M)	0.984832304575562	BioMedRhe	0.784514356238769	0.996731579387091
1:160865793	PM (R)	0.937549843930947	ITP	0.931926048309735	0.995748771092706
